Technologies param;c_p;fmin_perc;fmax_perc;f_min;f_max
IND_BOILER_GAS;0.9443;0;1;0.067718716;0.067818716
IND_BOILER_WOOD;0.8946;0;1;0.033658309;0.033758309
IND_BOILER_OIL;0.9443;0;1;0.000023;0.0001231
DHN_BOILER_GAS;0.95;0;1;0;0
DHN_BOILER_OIL;0.95;0;1;0;0
DEC_BOILER_GAS;1;0.024;0.025;0;1.00E+15
DEC_DIRECT_ELEC;1;0.974;0.975;0;1.00E+15
TRAIN_FREIGHT;0.342465753;0;1;0;1.00E+15
BOAT_FREIGHT_DIESEL;0.114155251;0;1;0;1.00E+15
EFFICIENCY;1;0;1;0;1.00E+15
GRID;1;0;1;0;1.00E+15
DHN;1;0;1;0;0
OIL_TO_HVC;0.994;0;1;0;1.00E+15
DIESEL_STORAGE;1;0;1;30.224544;30.224545
GASOLINE_STORAGE;1;0;1;13.66924944;13.66925044
OCGT;0.374003847;0;1;0.03376;0.03377
GENSET_DIESEL;0.155363633;0;1;0.00004;0.00004
STOVE_WOOD;0.1875;0;1;0.007269026;0.007369026
STOVE_LPG;0.1875;0;1;0.12151;0.12161
STOVE_NG;0.1875;0;1;0.039432337;0.039532
STOVE_OIL;0.1875;0;1;0.000148224;0.000248
STOVE_ELEC;0.1875;0;1;0.000197;0.000297
PLANE;0.114155251;0;1;0;1.00E+15
LPG_STORAGE;1;0;1;0.138398417;0.138399417
IND_BOILER_DIESEL;0.9;0;1;0.000619038;0.000719
IND_BOILER_LPG;0.9443;0;1;0.00167592;0.001776
CAR_FG_PRIVATE;0.1343125;0.013522946;0.014522946;0;1.00E+15
BUS_FG_PRIVATE;0.48372222;0.078153888;0.079153888;0;1.00E+15
PICKUP_TRUCK_FG_PRIVATE;0.01679167;0;0.000852637;0;1.00E+15
SUV_FG_PRIVATE;0.01927083;0.001975885;0.002975885;0;1.00E+15
MOTORCYCLE_FG_PRIVATE;0.01989583;0.001324928;0.002324928;0;1.00E+15
CAR_FG_PUBLIC;0.1343125;0.000937671;0.001937671;0;1.00E+15
BUS_FG_PUBLIC;0.48372222;0.096000612;0.097000612;0;1.00E+15
PICKUP_TRUCK_FG_PUBLIC;0.01679167;0;0.000141472;0;1.00E+15
SUV_FG_PUBLIC;0.01927083;0;0.00039589;0;1.00E+15
MOTORCYCLE_FG_PUBLIC;0.01989583;0;0.00035464;0;1.00E+15
CAR_GASOLINE_PRIVATE;0.1343125;0.105338474;0.106338474;0;1.00E+15
BUS_GASOLINE_PRIVATE;0.48372222;0.578572735;0.579572735;0;1.00E+15
PICKUP_TRUCK_GASOLINE_PRIVATE;0.01679167;0.005243096;0.006243096;0;1.00E+15
SUV_GASOLINE_PRIVATE;0.01927083;0.02079;0.02178973;0;1.00E+15
MOTORCYCLE_GASOLINE_PRIVATE;0.01989583;0.016023357;0.017023357;0;1.00E+15
CAR_GASOLINE_PUBLIC;0.1343125;0.013187823;0.014187823;0;1.00E+15
BUS_GASOLINE_PUBLIC;0.48372222;0.709248242;0.710248242;0;1.00E+15
PICKUP_TRUCK_GASOLINE_PUBLIC;0.01679167;0.000036;0.001035872;0;1.00E+15
SUV_GASOLINE_PUBLIC;0.01927083;0.001898744;0.002898744;0;1.00E+15
MOTORCYCLE_GASOLINE_PUBLIC;0.01989583;0.001596712;0.002596712;0;1.00E+15
CAR_DIESEL_PRIVATE;0.1343125;0.023614938;0.024614938;0;1.00E+15
BUS_DIESEL_PRIVATE;0.48372222;0.133157905;0.134157905;0;1.00E+15
PICKUP_TRUCK_DIESEL_PRIVATE;0.01679167;0.000445135;0.001445135;0;1.00E+15
SUV_DIESEL_PRIVATE;0.01927083;0.004043827;0.005043827;0;1.00E+15
MOTORCYCLE_DIESEL_PRIVATE;0.01989583;0.00294052;0.00394052;0;1.00E+15
CAR_DIESEL_PUBLIC;0.1343125;0.002284158;0.003284158;0;1.00E+15
BUS_DIESEL_PUBLIC;0.48372222;0.163406312;0.164406312;0;1.00E+15
PICKUP_TRUCK_DIESEL_PUBLIC;0.01679167;0;0.000239781;0;1.00E+15
SUV_DIESEL_PUBLIC;0.01927083;0;0.000670993;0;1.00E+15
MOTORCYCLE_DIESEL_PUBLIC;0.01989583;0;0.00060108;0;1.00E+15
TRUCK_FG;0.01805556;0.09883;0.099830284;0;1.00E+15
VAN_FG;0.0203125;0.098698075;0.099698075;0;1.00E+15
CARGO_MOTORCYCLE_FG;0.01075;0;0;0;0
TRUCK_GASOLINE;0.01805556;0.729967392;0.730967392;0;1.00E+15
VAN_GASOLINE;0.0203125;0.728999341;0.729999341;0;1.00E+15
CARGO_MOTORCYCLE_GASOLINE;0.01075;0.000034;0.001034153;0;1.00E+15
TRUCK_DIESEL_P;0.01805556;0.168202324;0.169202324;0;1.00E+15
VAN_DIESEL;0.0203125;0.167978242;0.168978242;0;1.00E+15
CARGO_MOTORCYCLE_DIESEL;0.01075;0;0.000290188;0;1.00E+15
IND_ELEC_COLD;1;0;1;0;1.00E+15
DEC_ELEC_COLD;1;0;1;0;1.00E+15
