Technologies param;c_p;fmin_perc;fmax_perc;f_min;f_max
AGR_MACHINERY_DIESEL;1;0;1;0.048726233;1.00E+15
FISH_MACHINERY_DIESEL;1;0.643803934;0.644803934;0.006283275;1.00E+15
FISH_MACHINERY_EL;1;0.354196066;0.355196066;0.003568761;1.00E+15
HVAC_LINE;1;0;1;0;1.00E+15
GAS_PIPELINE;1;0;1;0;1.00E+15
DIESEL_PIPELINE;1;0;1;0;1.00E+15
GASOLINE_PIPELINE;1;0;1;0;1.00E+15
LPG_PIPELINE;1;0;1;0;1.00E+15
LFO_PIPELINE;1;0;1;0;1.00E+15
JET_FUEL_PIPELINE;1;0;1;0;1.00E+15
